valid_time,latitude,longitude,t2m,number,expver
2002-03-11 06:00:00,-22.0,-47.25,295.65698,0,0001
2002-03-11 06:00:00,-22.0,-47.0,294.44995,0,0001
2002-03-11 06:00:00,-22.0,-46.75,293.97144,0,0001
2002-03-11 06:00:00,-22.0,-46.5,293.21167,0,0001
2002-03-11 06:00:00,-22.0,-46.25,292.4558,0,0001
2002-03-11 06:00:00,-22.0,-46.0,293.07104,0,0001
2002-03-11 06:00:00,-22.0,-45.75,293.4519,0,0001
2002-03-11 06:00:00,-22.0,-45.5,293.40503,0,0001
2002-03-11 06:00:00,-22.0,-45.25,292.68433,0,0001
2002-03-11 06:00:00,-22.0,-45.0,292.01636,0,0001
2002-03-11 06:00:00,-22.0,-44.75,291.02417,0,0001
2002-03-11 06:00:00,-22.0,-44.5,291.21167,0,0001
2002-03-11 06:00:00,-22.0,-44.25,291.56128,0,0001
2002-03-11 06:00:00,-22.0,-44.0,292.23706,0,0001
2002-03-11 06:00:00,-22.0,-43.75,292.93628,0,0001
2002-03-11 06:00:00,-22.0,-43.5,293.7859,0,0001
2002-03-11 06:00:00,-22.0,-43.25,293.823,0,0001
2002-03-11 06:00:00,-22.0,-43.0,293.57495,0,0001
2002-03-11 06:00:00,-22.25,-48.0,294.1355,0,0001
2002-03-11 06:00:00,-22.25,-47.75,295.9558,0,0001
2002-03-11 06:00:00,-22.25,-47.5,296.3191,0,0001
2002-03-11 06:00:00,-22.25,-47.25,295.55737,0,0001
2002-03-11 06:00:00,-22.25,-47.0,294.58667,0,0001
2002-03-11 06:00:00,-22.25,-46.75,294.63354,0,0001
2002-03-11 06:00:00,-22.25,-46.5,293.9734,0,0001
2002-03-11 06:00:00,-22.25,-46.25,293.08276,0,0001
2002-03-11 06:00:00,-22.25,-46.0,292.65698,0,0001
2002-03-11 06:00:00,-22.25,-45.75,292.59253,0,0001
2002-03-11 06:00:00,-22.25,-45.5,291.5652,0,0001
2002-03-11 06:00:00,-22.25,-45.25,290.77612,0,0001
2002-03-11 06:00:00,-22.25,-45.0,291.60034,0,0001
2002-03-11 06:00:00,-22.25,-44.75,290.83667,0,0001
2002-03-11 06:00:00,-22.25,-44.5,291.7019,0,0001
2002-03-11 06:00:00,-22.25,-44.25,292.98315,0,0001
2002-03-11 06:00:00,-22.25,-44.0,293.65698,0,0001
2002-03-11 06:00:00,-22.25,-43.75,293.85425,0,0001
2002-03-11 06:00:00,-22.25,-43.5,294.24683,0,0001
2002-03-11 06:00:00,-22.25,-43.25,293.40112,0,0001
2002-03-11 06:00:00,-22.25,-43.0,292.69214,0,0001
2002-03-11 06:00:00,-22.5,-48.0,294.85034,0,0001
2002-03-11 06:00:00,-22.5,-47.75,295.9558,0,0001
2002-03-11 06:00:00,-22.5,-47.5,295.7351,0,0001
2002-03-11 06:00:00,-22.5,-47.25,295.07495,0,0001
2002-03-11 06:00:00,-22.5,-47.0,294.83472,0,0001
2002-03-11 06:00:00,-22.5,-46.75,294.68433,0,0001
2002-03-11 06:00:00,-22.5,-46.5,293.65894,0,0001
2002-03-11 06:00:00,-22.5,-46.25,292.43823,0,0001
2002-03-11 06:00:00,-22.5,-46.0,291.89917,0,0001
2002-03-11 06:00:00,-22.5,-45.75,291.05933,0,0001
2002-03-11 06:00:00,-22.5,-45.5,290.03394,0,0001
2002-03-11 06:00:00,-22.5,-45.25,291.15698,0,0001
2002-03-11 06:00:00,-22.5,-45.0,292.68823,0,0001
2002-03-11 06:00:00,-22.5,-44.75,292.37183,0,0001
2002-03-11 06:00:00,-22.5,-44.5,293.30542,0,0001
2002-03-11 06:00:00,-22.5,-44.25,294.364,0,0001
2002-03-11 06:00:00,-22.5,-44.0,295.24097,0,0001
2002-03-11 06:00:00,-22.5,-43.75,295.49878,0,0001
2002-03-11 06:00:00,-22.5,-43.5,295.02612,0,0001
2002-03-11 06:00:00,-22.5,-43.25,294.54956,0,0001
2002-03-11 06:00:00,-22.5,-43.0,294.28394,0,0001
2002-03-11 06:00:00,-22.75,-48.0,295.7351,0,0001
2002-03-11 06:00:00,-22.75,-47.75,295.71753,0,0001
2002-03-11 06:00:00,-22.75,-47.5,295.5144,0,0001
2002-03-11 06:00:00,-22.75,-47.25,295.63745,0,0001
2002-03-11 06:00:00,-22.75,-47.0,295.27222,0,0001
2002-03-11 06:00:00,-22.75,-46.75,294.34644,0,0001
2002-03-11 06:00:00,-22.75,-46.5,292.9109,0,0001
2002-03-11 06:00:00,-22.75,-46.25,291.573,0,0001
2002-03-11 06:00:00,-22.75,-46.0,290.98315,0,0001
2002-03-11 06:00:00,-22.75,-45.75,290.1765,0,0001
2002-03-11 06:00:00,-22.75,-45.5,290.70776,0,0001
2002-03-11 06:00:00,-22.75,-45.25,292.4851,0,0001
2002-03-11 06:00:00,-22.75,-45.0,293.35815,0,0001
2002-03-11 06:00:00,-22.75,-44.75,293.30933,0,0001
2002-03-11 06:00:00,-22.75,-44.5,294.27417,0,0001
2002-03-11 06:00:00,-22.75,-44.25,295.1648,0,0001
2002-03-11 06:00:00,-22.75,-44.0,296.5398,0,0001
2002-03-11 06:00:00,-22.75,-43.75,297.78394,0,0001
2002-03-11 06:00:00,-22.75,-43.5,296.22144,0,0001
2002-03-11 06:00:00,-22.75,-43.25,296.67065,0,0001
2002-03-11 06:00:00,-22.75,-43.0,297.0105,0,0001
2002-03-11 06:00:00,-23.0,-48.0,295.8015,0,0001
2002-03-11 06:00:00,-23.0,-47.75,295.56128,0,0001
2002-03-11 06:00:00,-23.0,-47.5,295.64526,0,0001
2002-03-11 06:00:00,-23.0,-47.25,295.5183,0,0001
2002-03-11 06:00:00,-23.0,-47.0,295.02612,0,0001
2002-03-11 06:00:00,-23.0,-46.75,294.24683,0,0001
2002-03-11 06:00:00,-23.0,-46.5,292.86987,0,0001
2002-03-11 06:00:00,-23.0,-46.25,291.83667,0,0001
2002-03-11 06:00:00,-23.0,-46.0,291.52612,0,0001
2002-03-11 06:00:00,-23.0,-45.75,291.81128,0,0001
2002-03-11 06:00:00,-23.0,-45.5,292.05933,0,0001
2002-03-11 06:00:00,-23.0,-45.25,293.3191,0,0001
2002-03-11 06:00:00,-23.0,-45.0,293.1316,0,0001
2002-03-11 06:00:00,-23.0,-44.75,294.5144,0,0001
2002-03-11 06:00:00,-23.0,-44.5,296.00854,0,0001
2002-03-11 06:00:00,-23.0,-44.25,296.97925,0,0001
2002-03-11 06:00:00,-23.0,-44.0,298.86597,0,0001
2002-03-11 06:00:00,-23.0,-43.75,299.69214,0,0001
2002-03-11 06:00:00,-23.0,-43.5,297.60425,0,0001
2002-03-11 06:00:00,-23.0,-43.25,298.10425,0,0001
2002-03-11 06:00:00,-23.0,-43.0,298.18628,0,0001
2002-03-11 07:00:00,-19.0,-48.0,293.4912,0,0001
2002-03-11 07:00:00,-19.0,-47.75,293.34668,0,0001
2002-03-11 07:00:00,-19.0,-47.5,293.4541,0,0001
2002-03-11 07:00:00,-19.0,-47.25,293.6709,0,0001
2002-03-11 07:00:00,-19.0,-47.0,293.3877,0,0001
2002-03-11 07:00:00,-19.0,-46.75,293.11816,0,0001
2002-03-11 07:00:00,-19.0,-46.5,293.30957,0,0001
2002-03-11 07:00:00,-19.0,-46.25,293.2627,0,0001
2002-03-11 07:00:00,-19.0,-46.0,292.917,0,0001
2002-03-11 07:00:00,-19.0,-45.75,292.8252,0,0001
2002-03-11 07:00:00,-19.0,-45.5,293.4248,0,0001
2002-03-11 07:00:00,-19.0,-45.25,294.59473,0,0001
2002-03-11 07:00:00,-19.0,-45.0,294.29395,0,0001
2002-03-11 07:00:00,-19.0,-44.75,293.96973,0,0001
2002-03-11 07:00:00,-19.0,-44.5,293.5166,0,0001
2002-03-11 07:00:00,-19.0,-44.25,293.21777,0,0001
2002-03-11 07:00:00,-19.0,-44.0,293.14746,0,0001
2002-03-11 07:00:00,-19.0,-43.75,292.21777,0,0001
2002-03-11 07:00:00,-19.0,-43.5,291.1338,0,0001
2002-03-11 07:00:00,-19.0,-43.25,291.59277,0,0001
2002-03-11 07:00:00,-19.0,-43.0,292.90918,0,0001
2002-03-11 07:00:00,-19.25,-48.0,294.15918,0,0001
2002-03-11 07:00:00,-19.25,-47.75,294.083,0,0001
2002-03-11 07:00:00,-19.25,-47.5,293.65723,0,0001
2002-03-11 07:00:00,-19.25,-47.25,293.95996,0,0001
2002-03-11 07:00:00,-19.25,-47.0,293.3994,0,0001
2002-03-11 07:00:00,-19.25,-46.75,293.21387,0,0001
2002-03-11 07:00:00,-19.25,-46.5,293.07324,0,0001
2002-03-11 07:00:00,-19.25,-46.25,292.6748,0,0001
2002-03-11 07:00:00,-19.25,-46.0,292.28613,0,0001
2002-03-11 07:00:00,-19.25,-45.75,292.3662,0,0001
2002-03-11 07:00:00,-19.25,-45.5,293.1045,0,0001
2002-03-11 07:00:00,-19.25,-45.25,294.15918,0,0001
2002-03-11 07:00:00,-19.25,-45.0,294.01465,0,0001
2002-03-11 07:00:00,-19.25,-44.75,293.9756,0,0001
2002-03-11 07:00:00,-19.25,-44.5,293.5791,0,0001
2002-03-11 07:00:00,-19.25,-44.25,293.68066,0,0001
2002-03-11 07:00:00,-19.25,-44.0,293.62402,0,0001
2002-03-11 07:00:00,-19.25,-43.75,292.4619,0,0001
2002-03-11 07:00:00,-19.25,-43.5,291.2666,0,0001
2002-03-11 07:00:00,-19.25,-43.25,291.76855,0,0001
2002-03-11 07:00:00,-19.25,-43.0,292.8662,0,0001
2002-03-11 07:00:00,-19.5,-48.0,294.64746,0,0001
2002-03-11 07:00:00,-19.5,-47.75,294.3506,0,0001
2002-03-11 07:00:00,-19.5,-47.5,293.75684,0,0001
2002-03-11 07:00:00,-19.5,-47.25,293.50098,0,0001
2002-03-11 07:00:00,-19.5,-47.0,293.1162,0,0001
2002-03-11 07:00:00,-19.5,-46.75,292.8838,0,0001
2002-03-11 07:00:00,-19.5,-46.5,292.65527,0,0001
2002-03-11 07:00:00,-19.5,-46.25,292.37012,0,0001
2002-03-11 07:00:00,-19.5,-46.0,292.19238,0,0001
2002-03-11 07:00:00,-19.5,-45.75,292.56543,0,0001
2002-03-11 07:00:00,-19.5,-45.5,293.43457,0,0001
2002-03-11 07:00:00,-19.5,-45.25,294.18848,0,0001
2002-03-11 07:00:00,-19.5,-45.0,293.9619,0,0001
2002-03-11 07:00:00,-19.5,-44.75,293.84082,0,0001
2002-03-11 07:00:00,-19.5,-44.5,293.49707,0,0001
2002-03-11 07:00:00,-19.5,-44.25,293.51855,0,0001
2002-03-11 07:00:00,-19.5,-44.0,293.4912,0,0001
2002-03-11 07:00:00,-19.5,-43.75,292.54785,0,0001
2002-03-11 07:00:00,-19.5,-43.5,291.7744,0,0001
2002-03-11 07:00:00,-19.5,-43.25,292.3994,0,0001
2002-03-11 07:00:00,-19.5,-43.0,292.74902,0,0001
2002-03-11 07:00:00,-19.75,-48.0,295.14355,0,0001
2002-03-11 07:00:00,-19.75,-47.75,294.80762,0,0001
2002-03-11 07:00:00,-19.75,-47.5,294.33105,0,0001
2002-03-11 07:00:00,-19.75,-47.25,293.32715,0,0001
2002-03-11 07:00:00,-19.75,-47.0,292.30176,0,0001
2002-03-11 07:00:00,-19.75,-46.75,292.1045,0,0001
2002-03-11 07:00:00,-19.75,-46.5,292.16504,0,0001
2002-03-11 07:00:00,-19.75,-46.25,292.26855,0,0001
2002-03-11 07:00:00,-19.75,-46.0,292.75293,0,0001
2002-03-11 07:00:00,-19.75,-45.75,293.22363,0,0001
2002-03-11 07:00:00,-19.75,-45.5,293.90137,0,0001
2002-03-11 07:00:00,-19.75,-45.25,294.26074,0,0001
2002-03-11 07:00:00,-19.75,-45.0,293.81738,0,0001
2002-03-11 07:00:00,-19.75,-44.75,293.69824,0,0001
2002-03-11 07:00:00,-19.75,-44.5,293.43848,0,0001
2002-03-11 07:00:00,-19.75,-44.25,293.2998,0,0001
2002-03-11 07:00:00,-19.75,-44.0,293.20996,0,0001
2002-03-11 07:00:00,-19.75,-43.75,292.58887,0,0001
2002-03-11 07:00:00,-19.75,-43.5,292.0498,0,0001
2002-03-11 07:00:00,-19.75,-43.25,292.7744,0,0001
2002-03-11 07:00:00,-19.75,-43.0,293.292,0,0001
2002-03-11 07:00:00,-20.0,-48.0,296.27637,0,0001
2002-03-11 07:00:00,-20.0,-47.75,295.10645,0,0001
2002-03-11 07:00:00,-20.0,-47.5,294.17285,0,0001
2002-03-11 07:00:00,-20.0,-47.25,293.03223,0,0001
2002-03-11 07:00:00,-20.0,-47.0,292.5498,0,0001
2002-03-11 07:00:00,-20.0,-46.75,292.09082,0,0001
2002-03-11 07:00:00,-20.0,-46.5,292.26074,0,0001
2002-03-11 07:00:00,-20.0,-46.25,292.46973,0,0001
2002-03-11 07:00:00,-20.0,-46.0,292.90527,0,0001
2002-03-11 07:00:00,-20.0,-45.75,293.44434,0,0001
2002-03-11 07:00:00,-20.0,-45.5,294.04004,0,0001
2002-03-11 07:00:00,-20.0,-45.25,293.72754,0,0001
2002-03-11 07:00:00,-20.0,-45.0,293.22363,0,0001
2002-03-11 07:00:00,-20.0,-44.75,293.2002,0,0001
2002-03-11 07:00:00,-20.0,-44.5,293.02637,0,0001
2002-03-11 07:00:00,-20.0,-44.25,292.83887,0,0001
2002-03-11 07:00:00,-20.0,-44.0,292.23535,0,0001
2002-03-11 07:00:00,-20.0,-43.75,291.5537,0,0001
2002-03-11 07:00:00,-20.0,-43.5,291.53613,0,0001
2002-03-11 07:00:00,-20.0,-43.25,292.52637,0,0001
2002-03-11 07:00:00,-20.0,-43.0,294.10645,0,0001
2002-03-11 07:00:00,-20.25,-48.0,296.34668,0,0001
2002-03-11 07:00:00,-20.25,-47.75,294.87988,0,0001
2002-03-11 07:00:00,-20.25,-47.5,293.9287,0,0001
2002-03-11 07:00:00,-20.25,-47.25,292.95605,0,0001
2002-03-11 07:00:00,-20.25,-47.0,294.93066,0,0001
2002-03-11 07:00:00,-20.25,-46.75,293.51855,0,0001
2002-03-11 07:00:00,-20.25,-46.5,292.7588,0,0001
2002-03-11 07:00:00,-20.25,-46.25,292.95996,0,0001
2002-03-11 07:00:00,-20.25,-46.0,292.88574,0,0001
2002-03-11 07:00:00,-20.25,-45.75,293.33887,0,0001
2002-03-11 07:00:00,-20.25,-45.5,293.4541,0,0001
2002-03-11 07:00:00,-20.25,-45.25,292.99707,0,0001
2002-03-11 07:00:00,-20.25,-45.0,292.29785,0,0001
2002-03-11 07:00:00,-20.25,-44.75,292.27832,0,0001
2002-03-11 07:00:00,-20.25,-44.5,292.15527,0,0001
2002-03-11 07:00:00,-20.25,-44.25,291.91895,0,0001
2002-03-11 07:00:00,-20.25,-44.0,291.46777,0,0001
2002-03-11 07:00:00,-20.25,-43.75,291.3623,0,0001
2002-03-11 07:00:00,-20.25,-43.5,291.3838,0,0001
2002-03-11 07:00:00,-20.25,-43.25,293.0088,0,0001
2002-03-11 07:00:00,-20.25,-43.0,294.60645,0,0001
2002-03-11 07:00:00,-20.5,-48.0,295.55566,0,0001
2002-03-11 07:00:00,-20.5,-47.75,294.31738,0,0001
2002-03-11 07:00:00,-20.5,-47.5,293.96387,0,0001
2002-03-11 07:00:00,-20.5,-47.25,293.65723,0,0001
2002-03-11 07:00:00,-20.5,-47.0,295.3877,0,0001
2002-03-11 07:00:00,-20.5,-46.75,294.3662,0,0001
2002-03-11 07:00:00,-20.5,-46.5,293.5498,0,0001
2002-03-11 07:00:00,-20.5,-46.25,293.5459,0,0001
2002-03-11 07:00:00,-20.5,-46.0,293.47168,0,0001
2002-03-11 07:00:00,-20.5,-45.75,292.8955,0,0001
2002-03-11 07:00:00,-20.5,-45.5,292.8955,0,0001
2002-03-11 07:00:00,-20.5,-45.25,292.5244,0,0001
2002-03-11 07:00:00,-20.5,-45.0,291.8252,0,0001
2002-03-11 07:00:00,-20.5,-44.75,291.7588,0,0001
2002-03-11 07:00:00,-20.5,-44.5,291.71387,0,0001
2002-03-11 07:00:00,-20.5,-44.25,291.5088,0,0001
2002-03-11 07:00:00,-20.5,-44.0,291.78418,0,0001
2002-03-11 07:00:00,-20.5,-43.75,291.6787,0,0001
2002-03-11 07:00:00,-20.5,-43.5,291.98926,0,0001
2002-03-11 07:00:00,-20.5,-43.25,293.4912,0,0001
2002-03-11 07:00:00,-20.5,-43.0,294.09277,0,0001
2002-03-11 07:00:00,-20.75,-48.0,294.51855,0,0001
2002-03-11 07:00:00,-20.75,-47.75,293.93457,0,0001
2002-03-11 07:00:00,-20.75,-47.5,293.72754,0,0001
2002-03-11 07:00:00,-20.75,-47.25,294.2744,0,0001
2002-03-11 07:00:00,-20.75,-47.0,293.7959,0,0001
2002-03-11 07:00:00,-20.75,-46.75,293.9287,0,0001
2002-03-11 07:00:00,-20.75,-46.5,294.03418,0,0001
2002-03-11 07:00:00,-20.75,-46.25,293.98145,0,0001
2002-03-11 07:00:00,-20.75,-46.0,293.79395,0,0001
2002-03-11 07:00:00,-20.75,-45.75,292.7998,0,0001
2002-03-11 07:00:00,-20.75,-45.5,292.583,0,0001
2002-03-11 07:00:00,-20.75,-45.25,292.458,0,0001
2002-03-11 07:00:00,-20.75,-45.0,292.08105,0,0001
2002-03-11 07:00:00,-20.75,-44.75,291.96387,0,0001
2002-03-11 07:00:00,-20.75,-44.5,291.86816,0,0001
2002-03-11 07:00:00,-20.75,-44.25,291.86816,0,0001
2002-03-11 07:00:00,-20.75,-44.0,292.14746,0,0001
2002-03-11 07:00:00,-20.75,-43.75,292.4287,0,0001
2002-03-11 07:00:00,-20.75,-43.5,292.78223,0,0001
2002-03-11 07:00:00,-20.75,-43.25,293.0791,0,0001
2002-03-11 07:00:00,-20.75,-43.0,293.39746,0,0001
2002-03-11 07:00:00,-21.0,-48.0,294.37207,0,0001
2002-03-11 07:00:00,-21.0,-47.75,293.86426,0,0001
2002-03-11 07:00:00,-21.0,-47.5,293.63184,0,0001
2002-03-11 07:00:00,-21.0,-47.25,293.77246,0,0001
2002-03-11 07:00:00,-21.0,-47.0,293.88574,0,0001
2002-03-11 07:00:00,-21.0,-46.75,293.63574,0,0001
2002-03-11 07:00:00,-21.0,-46.5,293.85645,0,0001
2002-03-11 07:00:00,-21.0,-46.25,293.792,0,0001
2002-03-11 07:00:00,-21.0,-46.0,293.9756,0,0001
2002-03-11 07:00:00,-21.0,-45.75,293.05176,0,0001
2002-03-11 07:00:00,-21.0,-45.5,292.5244,0,0001
2002-03-11 07:00:00,-21.0,-45.25,292.5713,0,0001
2002-03-11 07:00:00,-21.0,-45.0,292.53613,0,0001
2002-03-11 07:00:00,-21.0,-44.75,292.34863,0,0001
2002-03-11 07:00:00,-21.0,-44.5,292.15527,0,0001
2002-03-11 07:00:00,-21.0,-44.25,292.10645,0,0001
2002-03-11 07:00:00,-21.0,-44.0,292.17285,0,0001
2002-03-11 07:00:00,-21.0,-43.75,292.292,0,0001
2002-03-11 07:00:00,-21.0,-43.5,292.46582,0,0001
2002-03-11 07:00:00,-21.0,-43.25,292.8916,0,0001
2002-03-11 07:00:00,-21.0,-43.0,293.49316,0,0001
2002-03-11 07:00:00,-21.25,-48.0,294.33496,0,0001
2002-03-11 07:00:00,-21.25,-47.75,293.83887,0,0001
2002-03-11 07:00:00,-21.25,-47.5,293.4756,0,0001
2002-03-11 07:00:00,-21.25,-47.25,293.55176,0,0001
2002-03-11 07:00:00,-21.25,-47.0,293.80566,0,0001
2002-03-11 07:00:00,-21.25,-46.75,293.76465,0,0001
2002-03-11 07:00:00,-21.25,-46.5,293.25098,0,0001
2002-03-11 07:00:00,-21.25,-46.25,293.50684,0,0001
2002-03-11 07:00:00,-21.25,-46.0,294.0166,0,0001
2002-03-11 07:00:00,-21.25,-45.75,293.76074,0,0001
2002-03-11 07:00:00,-21.25,-45.5,293.31152,0,0001
2002-03-11 07:00:00,-21.25,-45.25,292.95215,0,0001
2002-03-11 07:00:00,-21.25,-45.0,292.71387,0,0001
2002-03-11 07:00:00,-21.25,-44.75,292.3877,0,0001
2002-03-11 07:00:00,-21.25,-44.5,292.41113,0,0001
2002-03-11 07:00:00,-21.25,-44.25,292.2666,0,0001
2002-03-11 07:00:00,-21.25,-44.0,291.9287,0,0001
2002-03-11 07:00:00,-21.25,-43.75,291.917,0,0001
2002-03-11 07:00:00,-21.25,-43.5,292.7744,0,0001
2002-03-11 07:00:00,-21.25,-43.25,294.03613,0,0001
2002-03-11 07:00:00,-21.25,-43.0,295.03418,0,0001
2002-03-11 07:00:00,-21.5,-48.0,294.53027,0,0001
2002-03-11 07:00:00,-21.5,-47.75,294.56543,0,0001
2002-03-11 07:00:00,-21.5,-47.5,294.15723,0,0001
2002-03-11 07:00:00,-21.5,-47.25,294.0459,0,0001
2002-03-11 07:00:00,-21.5,-47.0,294.2666,0,0001
2002-03-11 07:00:00,-21.5,-46.75,294.3037,0,0001
2002-03-11 07:00:00,-21.5,-46.5,293.53027,0,0001
2002-03-11 07:00:00,-21.5,-46.25,293.4209,0,0001
2002-03-11 07:00:00,-21.5,-46.0,293.6338,0,0001
2002-03-11 07:00:00,-21.5,-45.75,293.72168,0,0001
2002-03-11 07:00:00,-21.5,-45.5,293.40332,0,0001
2002-03-11 07:00:00,-21.5,-45.25,292.73535,0,0001
2002-03-11 07:00:00,-21.5,-45.0,292.0752,0,0001
2002-03-11 07:00:00,-21.5,-44.75,291.72754,0,0001
2002-03-11 07:00:00,-21.5,-44.5,291.87402,0,0001
2002-03-11 07:00:00,-21.5,-44.25,291.89355,0,0001
2002-03-11 07:00:00,-21.5,-44.0,291.66113,0,0001
2002-03-11 07:00:00,-21.5,-43.75,291.81543,0,0001
2002-03-11 07:00:00,-21.5,-43.5,292.80762,0,0001
2002-03-11 07:00:00,-21.5,-43.25,294.03027,0,0001
2002-03-11 07:00:00,-21.5,-43.0,294.6709,0,0001
2002-03-11 07:00:00,-21.75,-48.0,294.78613,0,0001
2002-03-11 07:00:00,-21.75,-47.75,294.75684,0,0001
2002-03-11 07:00:00,-21.75,-47.5,294.57324,0,0001
2002-03-11 07:00:00,-21.75,-47.25,294.6631,0,0001
2002-03-11 07:00:00,-21.75,-47.0,294.6787,0,0001
2002-03-11 07:00:00,-21.75,-46.75,293.8545,0,0001
2002-03-11 07:00:00,-21.75,-46.5,292.27246,0,0001
2002-03-11 07:00:00,-21.75,-46.25,292.19824,0,0001
2002-03-11 07:00:00,-21.75,-46.0,292.47754,0,0001
2002-03-11 07:00:00,-21.75,-45.75,292.9463,0,0001
2002-03-11 07:00:00,-21.75,-45.5,293.18262,0,0001
2002-03-11 07:00:00,-21.75,-45.25,292.8955,0,0001
2002-03-11 07:00:00,-21.75,-45.0,292.65527,0,0001
2002-03-11 07:00:00,-21.75,-44.75,291.94238,0,0001
2002-03-11 07:00:00,-21.75,-44.5,291.2744,0,0001
2002-03-11 07:00:00,-21.75,-44.25,291.1709,0,0001
2002-03-11 07:00:00,-21.75,-44.0,291.4287,0,0001
2002-03-11 07:00:00,-21.75,-43.75,292.2705,0,0001
2002-03-11 07:00:00,-21.75,-43.5,293.3584,0,0001
2002-03-11 07:00:00,-21.75,-43.25,293.79395,0,0001
2002-03-11 07:00:00,-21.75,-43.0,294.16504,0,0001
2002-03-11 07:00:00,-22.0,-48.0,294.13574,0,0001
2002-03-11 07:00:00,-22.0,-47.75,294.15918,0,0001
2002-03-11 07:00:00,-22.0,-47.5,294.27246,0,0001
2002-03-11 07:00:00,-22.0,-47.25,294.47363,0,0001
2002-03-11 07:00:00,-22.0,-47.0,294.63184,0,0001
2002-03-11 07:00:00,-22.0,-46.75,293.93457,0,0001
2002-03-11 07:00:00,-22.0,-46.5,292.75488,0,0001
2002-03-11 07:00:00,-22.0,-46.25,291.91895,0,0001
2002-03-11 07:00:00,-22.0,-46.0,292.6709,0,0001
2002-03-11 07:00:00,-22.0,-45.75,293.22363,0,0001
2002-03-11 07:00:00,-22.0,-45.5,293.25488,0,0001
2002-03-11 07:00:00,-22.0,-45.25,292.37012,0,0001
2002-03-11 07:00:00,-22.0,-45.0,291.4209,0,0001
2002-03-11 07:00:00,-22.0,-44.75,289.95215,0,0001
2002-03-11 07:00:00,-22.0,-44.5,290.47363,0,0001
2002-03-11 07:00:00,-22.0,-44.25,291.15527,0,0001
2002-03-11 07:00:00,-22.0,-44.0,292.1338,0,0001
2002-03-11 07:00:00,-22.0,-43.75,292.9502,0,0001
2002-03-11 07:00:00,-22.0,-43.5,293.86426,0,0001
2002-03-11 07:00:00,-22.0,-43.25,294.00488,0,0001
2002-03-11 07:00:00,-22.0,-43.0,293.73145,0,0001
2002-03-11 07:00:00,-22.25,-48.0,294.21582,0,0001
2002-03-11 07:00:00,-22.25,-47.75,294.28223,0,0001
2002-03-11 07:00:00,-22.25,-47.5,294.3877,0,0001
2002-03-11 07:00:00,-22.25,-47.25,294.5459,0,0001
2002-03-11 07:00:00,-22.25,-47.0,294.69238,0,0001
2002-03-11 07:00:00,-22.25,-46.75,294.77246,0,0001
2002-03-11 07:00:00,-22.25,-46.5,293.8291,0,0001
2002-03-11 07:00:00,-22.25,-46.25,292.6123,0,0001
2002-03-11 07:00:00,-22.25,-46.0,292.27637,0,0001
2002-03-11 07:00:00,-22.25,-45.75,292.3994,0,0001
2002-03-11 07:00:00,-22.25,-45.5,291.33105,0,0001
2002-03-11 07:00:00,-22.25,-45.25,290.32324,0,0001
2002-03-11 07:00:00,-22.25,-45.0,291.23535,0,0001
2002-03-11 07:00:00,-22.25,-44.75,290.1963,0,0001
2002-03-11 07:00:00,-22.25,-44.5,291.00293,0,0001
2002-03-11 07:00:00,-22.25,-44.25,292.29004,0,0001
2002-03-11 07:00:00,-22.25,-44.0,293.30566,0,0001
2002-03-11 07:00:00,-22.25,-43.75,293.75098,0,0001
2002-03-11 07:00:00,-22.25,-43.5,294.208,0,0001
2002-03-11 07:00:00,-22.25,-43.25,293.65137,0,0001
2002-03-11 07:00:00,-22.25,-43.0,292.8916,0,0001
2002-03-11 07:00:00,-22.5,-48.0,294.84082,0,0001
2002-03-11 07:00:00,-22.5,-47.75,295.42285,0,0001
2002-03-11 07:00:00,-22.5,-47.5,294.8291,0,0001
2002-03-11 07:00:00,-22.5,-47.25,294.99902,0,0001
2002-03-11 07:00:00,-22.5,-47.0,294.9756,0,0001
2002-03-11 07:00:00,-22.5,-46.75,294.88184,0,0001
2002-03-11 07:00:00,-22.5,-46.5,293.86035,0,0001
2002-03-11 07:00:00,-22.5,-46.25,292.30176,0,0001
2002-03-11 07:00:00,-22.5,-46.0,291.78027,0,0001
2002-03-11 07:00:00,-22.5,-45.75,291.10645,0,0001
2002-03-11 07:00:00,-22.5,-45.5,290.042,0,0001
2002-03-11 07:00:00,-22.5,-45.25,291.00488,0,0001
2002-03-11 07:00:00,-22.5,-45.0,292.40137,0,0001
2002-03-11 07:00:00,-22.5,-44.75,292.12793,0,0001
2002-03-11 07:00:00,-22.5,-44.5,292.84473,0,0001
2002-03-11 07:00:00,-22.5,-44.25,293.83105,0,0001
2002-03-11 07:00:00,-22.5,-44.0,294.81348,0,0001
2002-03-11 07:00:00,-22.5,-43.75,295.31543,0,0001
2002-03-11 07:00:00,-22.5,-43.5,294.917,0,0001
2002-03-11 07:00:00,-22.5,-43.25,294.40137,0,0001
2002-03-11 07:00:00,-22.5,-43.0,294.37988,0,0001
2002-03-11 07:00:00,-22.75,-48.0,295.4756,0,0001
2002-03-11 07:00:00,-22.75,-47.75,295.95996,0,0001
2002-03-11 07:00:00,-22.75,-47.5,295.1045,0,0001
2002-03-11 07:00:00,-22.75,-47.25,295.48535,0,0001
2002-03-11 07:00:00,-22.75,-47.0,295.28223,0,0001
2002-03-11 07:00:00,-22.75,-46.75,294.42285,0,0001
2002-03-11 07:00:00,-22.75,-46.5,292.98535,0,0001
